id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
72265,340692,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,1,15
74073,211877,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,1,71
74240,389924,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,2,215
74333,331328,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,3,253
74404,391325,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,1,78
74680,265109,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,1,257
74860,394752,Brooklyn,Greenpoint,40.72488,-73.95018,Private room,55,2,1,1,0
75193,308875,Brooklyn,Williamsburg,40.71398,-73.95763,Private room,69,2,220,2,8
75635,401696,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,286,1,191
76761,118971,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,3,182
77765,417504,Brooklyn,Greenpoint,40.73749,-73.95292,Private room,179,3,36,28,79
77936,134355,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,1,49
78919,422561,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,1,0
79067,425506,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,1,156
79782,430188,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,6,343
80493,434987,Manhattan,East Village,40.72329,-73.98486,Private room,71,2,182,1,200
80684,417504,Brooklyn,Greenpoint,40.73776,-73.95327,Private room,349,3,8,28,60
80700,417504,Brooklyn,Greenpoint,40.73738,-73.95482,Private room,349,3,7,28,60
80924,438133,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,2,189
81739,417504,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,28,60
82549,448312,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private room,100,3,66,2,0
82550,448312,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,2,106
82638,449787,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,1,276
82928,451545,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,1,248
83243,453519,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,228,1,194
83722,456638,Brooklyn,Williamsburg,40.7205,-73.96015,Entire home/apt,199,30,8,1,30
83847,410094,Manhattan,East Village,40.72451,-73.98094,Entire home/apt,225,2,33,1,0
84010,417504,Brooklyn,Greenpoint,40.73813,-73.95394,Private room,179,3,13,28,81
84059,459054,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,150,5,5,1,0
84659,462776,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,139,1,388,1,142
84905,464506,Manhattan,Two Bridges,40.71271,-73.99776,Private room,95,3,223,2,60
85094,322716,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,5,179
86215,327900,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,150,2,151,2,52
89621,209460,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,90,3,218,4,324
93313,25183,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,2,237
94035,35375,Queens,Astoria,40.75961,-73.91117,Private room,80,1,42,2,365
94477,478395,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,1,204
94783,473113,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,1,272
95747,509341,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,1,0
95883,509918,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,1,9
96471,116599,Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,165,4,11,3,365
98330,31374,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,3,181
98663,520279,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,1,189
99070,522065,Manhattan,East Harlem,40.79406,-73.94102,Shared room,65,7,131,2,0
99085,522164,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,1,189
100002,523218,Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,1,296
100184,526653,Queens,Queens Village,40.72413,-73.76133,Private room,50,1,43,1,88
100186,526805,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,1,35
101053,530032,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,1,0
102995,178043,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,1,35
103161,465278,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,1,359
103806,251176,Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,2,365
105469,547386,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,1,335
105510,322716,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,5,282
106363,551055,Manhattan,Harlem,40.82773,-73.95231,Private room,60,3,380,2,247
106647,552679,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,1,102
107630,306739,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,3,274
107895,3088389,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,1,201
110739,568568,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,1,98
112100,572527,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,1,157
112304,573316,Manhattan,Harlem,40.8054,-73.95189,Private room,90,1,1,1,0
112359,571952,Manhattan,Upper East Side,40.78491,-73.9508,Entire home/apt,225,2,56,1,312
112435,181376,Brooklyn,Fort Greene,40.69088,-73.97307,Private room,95,2,163,2,331
113265,314582,Brooklyn,Crown Heights,40.67555,-73.95057,Private room,55,2,247,2,275
113945,275582,Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,85,10,116,1,174
114123,579495,Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,2,223
114229,314941,Manhattan,Lower East Side,40.71895,-73.99434,Entire home/apt,211,1,52,3,361
114969,582598,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,1,0
115535,567187,Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,1,283
115678,127772,Manhattan,Harlem,40.81822,-73.94095,Entire home/apt,99,1,320,1,220
115748,585166,Queens,Astoria,40.76434,-73.92132,Entire home/apt,110,4,30,1,363
116940,209460,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,225,4,315
117425,593115,Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire home/apt,150,30,95,1,281
118061,2248897,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,1,283
118430,585458,Manhattan,Chelsea,40.74412,-74.00208,Private room,290,2,35,1,20
118680,599354,Manhattan,East Village,40.73067,-73.98702,Private room,87,2,0,1,0
120362,138069,Brooklyn,Williamsburg,40.70665,-73.94061,Entire home/apt,190,4,50,1,331
121687,262812,Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,1,36
121861,611716,Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,165,2,23,2,7
123784,617990,Manhattan,Harlem,40.80481,-73.94794,Entire home/apt,110,2,142,2,301
125053,622460,Manhattan,East Village,40.72533,-73.99143,Entire home/apt,395,2,70,1,170
125163,622855,Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99,2,38,2,307
125594,308652,Brooklyn,Kensington,40.64302,-73.97255,Private room,39,1,82,2,365
126443,627217,Manhattan,East Village,40.72939,-73.98857,Entire home/apt,189,2,403,3,201
126816,620288,Manhattan,Upper West Side,40.79918,-73.96607,Private room,85,1,3,1,0
127387,23276,Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,1,316
128975,256161,Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,122,1,116,5,271
131154,275563,Brooklyn,Greenpoint,40.72473,-73.95199,Entire home/apt,165,2,175,1,139
132516,85330,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,3,209
132570,651390,Manhattan,West Village,40.73215,-74.00922,Entire home/apt,170,4,24,1,0
132695,507186,Brooklyn,Williamsburg,40.71109,-73.94332,Entire home/apt,125,2,15,1,0
133025,653405,Manhattan,Murray Hill,40.7463,-73.97926,Private room,130,4,105,1,193
134934,652842,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,1,52
135393,663764,Brooklyn,East Flatbush,40.651,-73.94886,Private room,50,2,263,2,136
135465,663879,Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,2,286
135706,665013,Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,132,4,10,1,0
136493,663384,Brooklyn,Park Slope,40.67632,-73.97616,Entire home/apt,250,7,18,1,18
138216,674970,Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,141,5,8,1,9
139624,680818,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,1,3
140133,622866,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,1,277
140425,683975,Brooklyn,Crown Heights,40.6755,-73.95878,Private room,79,2,115,1,0
140973,686147,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,1,233
141154,686768,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,1,221
141335,687361,Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,1,355
141890,689661,Manhattan,Nolita,40.72255,-73.99346,Entire home/apt,375,3,18,1,0
141984,630453,Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,1,277
142069,277747,Manhattan,East Village,40.72485,-73.97813,Entire home/apt,150,4,22,1,0
144087,616825,Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,1,343
144148,299755,Manhattan,East Village,40.72217,-73.98419,Private room,96,1,34,1,0
145064,404424,Brooklyn,Williamsburg,40.71943,-73.9565,Entire home/apt,145,7,8,1,0
145188,703156,Manhattan,Chelsea,40.74249,-74.00329,Entire home/apt,200,4,0,1,0
145994,706418,Manhattan,Upper West Side,40.79264,-73.97294,Entire home/apt,95,5,2,1,0
146754,709434,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,1,188
147586,709334,Manhattan,Harlem,40.80474,-73.94688,Entire home/apt,295,2,74,2,264
148201,715807,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,1,0
148259,716064,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,1,331
148825,718349,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,1,236
149287,720320,Manhattan,Upper East Side,40.78508,-73.95332,Entire home/apt,250,4,0,1,0
149777,716306,Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,1,309
150804,726333,Manhattan,Lower East Side,40.72008,-73.98404,Entire home/apt,250,4,19,1,0
151199,722320,Queens,Astoria,40.75725,-73.91098,Entire home/apt,129,1,414,1,245
151478,216191,Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,4,0
152071,731855,Brooklyn,Park Slope,40.67359,-73.97904,Entire home/apt,150,2,0,1,8
152078,731904,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,1,359
152259,256161,Manhattan,Harlem,40.81156,-73.94571,Private room,55,3,119,5,333
152263,732535,Manhattan,Harlem,40.80497,-73.95016,Entire home/apt,300,2,203,3,258
153405,737585,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,1,22
153780,739499,Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,1,236
154934,745069,Manhattan,Harlem,40.82426,-73.9463,Private room,75,3,38,3,365
158061,758441,Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,Private room,165,1,27,4,311
158176,573065,Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,165,5,117,1,23
158290,759583,Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,2,365
158913,762563,Brooklyn,Greenpoint,40.72489,-73.95494,Entire home/apt,130,5,4,1,0
158955,465589,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,1,222
159749,54275,Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,Private room,88,1,64,3,238
159815,54275,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,3,218
159913,759883,Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,1,0
160609,769247,Manhattan,Upper West Side,40.77724,-73.98109,Entire home/apt,200,3,10,1,0
160994,770831,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,1,235
161394,772300,Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,1,0
161996,1856604,Manhattan,Harlem,40.83096,-73.94633,Entire home/apt,295,3,227,1,247
162493,776490,Brooklyn,Williamsburg,40.71323,-73.95745,Entire home/apt,450,5,37,1,15
162508,776645,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,1,119
163627,242506,Brooklyn,Williamsburg,40.71023,-73.96665,Private room,89,3,205,3,0
163809,781647,Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,2,234
163814,627217,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,3,257
163836,32169,Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,3,350
164989,69439,Manhattan,SoHo,40.72351,-73.99683,Private room,140,2,54,1,221
165080,787273,Brooklyn,Carroll Gardens,40.6809,-73.99233,Entire home/apt,500,7,7,1,0
165461,867225,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,75,5,57,2,201
166172,792159,Brooklyn,Bushwick,40.70283,-73.92131,Private room,60,3,480,1,0
166541,793620,Manhattan,Washington Heights,40.84468,-73.94303,Private room,75,2,34,1,222
166983,795640,Brooklyn,Carroll Gardens,40.68252,-73.99619,Entire home/apt,350,5,6,1,0
167013,306605,Manhattan,Chelsea,40.74342,-73.99483,Entire home/apt,205,9,3,2,76
167017,795889,Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,1,0
167222,22486,Brooklyn,Park Slope,40.6788,-73.97643,Private room,60,1,20,6,258
167482,789257,Manhattan,Upper West Side,40.77886,-73.98042,Entire home/apt,185,2,129,1,14
168084,800982,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,1,27
168123,720558,Brooklyn,South Slope,40.66085,-73.98537,Entire home/apt,105,28,101,1,167
168546,803086,Manhattan,East Harlem,40.80113,-73.94503,Entire home/apt,250,2,11,2,68
169002,805344,Manhattan,Harlem,40.82411,-73.94934,Private room,65,2,41,2,59
169152,806112,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,Entire home/apt,75,2,87,1,0
169306,806214,Bronx,University Heights,40.85811,-73.90675,Private room,37,4,117,1,232
169464,806774,Brooklyn,Williamsburg,40.70667,-73.96524,Entire home/apt,85,2,86,2,15
169483,807642,Brooklyn,Gravesend,40.60452,-73.97103,Entire home/apt,106,7,0,2,0
170420,812814,Manhattan,East Harlem,40.7932,-73.94007,Entire home/apt,79,2,15,1,0
170761,67778,Brooklyn,Fort Greene,40.68768,-73.97611,Private room,85,2,35,2,161
171776,803086,Manhattan,Harlem,40.80224,-73.94558,Private room,170,2,17,2,88
172700,302772,Manhattan,Lower East Side,40.71473,-73.98842,Private room,115,3,3,2,337
172870,781647,Manhattan,Harlem,40.80518,-73.95359,Private room,89,5,43,2,247
173072,826192,Manhattan,Harlem,40.80827,-73.95329,Shared room,49,3,168,1,248
173151,826459,Brooklyn,Greenpoint,40.72901,-73.95812,Private room,91,3,241,1,287
173742,829652,Manhattan,Gramercy,40.73476,-73.98452,Entire home/apt,400,2,105,1,304
174527,833926,Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,1,0
176135,842125,Brooklyn,Crown Heights,40.67505,-73.95969,Entire home/apt,97,3,31,1,193
176653,844862,Manhattan,East Village,40.72974,-73.98201,Private room,100,4,49,2,43
176962,846309,Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,1,25
177421,848748,Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,2,127
177495,848960,Manhattan,Chelsea,40.73939,-73.99612,Entire home/apt,429,10,18,1,0
177606,849492,Manhattan,Kips Bay,40.74112,-73.97686,Entire home/apt,189,6,90,1,303
179670,21475,Manhattan,Lower East Side,40.72019,-73.98217,Private room,120,2,99,1,345
179741,314941,Manhattan,Nolita,40.72133,-73.99666,Entire home/apt,300,1,6,3,115
180507,864735,Queens,Astoria,40.75744,-73.92163,Entire home/apt,107,30,21,8,200
180792,864735,Queens,Astoria,40.75695,-73.9202,Entire home/apt,95,30,24,8,271
181972,872121,Manhattan,Harlem,40.8296,-73.94651,Entire home/apt,199,2,111,1,12
182069,39260,Manhattan,East Harlem,40.79056,-73.9468,Entire home/apt,120,2,86,1,268
182095,872805,Manhattan,West Village,40.73631,-73.99977,Entire home/apt,199,15,66,2,89
182177,873273,Bronx,Allerton,40.86466,-73.85709,Entire home/apt,125,2,271,2,347
182649,876054,Brooklyn,Williamsburg,40.71312,-73.96199,Private room,70,2,227,1,37
185266,889106,Brooklyn,Williamsburg,40.71297,-73.94336,Private room,75,4,80,1,0
187488,871727,Manhattan,West Village,40.73712,-74.00166,Private room,100,30,5,1,359
187566,279078,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,2,187,2,287
187986,904833,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,1,2,1,0
188146,906200,Brooklyn,Williamsburg,40.7158,-73.95803,Entire home/apt,350,6,1,1,233
188661,909146,Brooklyn,Prospect Heights,40.68262,-73.97299,Entire home/apt,170,3,67,1,129
188674,909234,Manhattan,East Village,40.73217,-73.98801,Entire home/apt,165,1,63,1,0
189135,179020,Manhattan,Hell's Kitchen,40.76311,-73.99388,Private room,99,1,89,1,353
189181,912541,Manhattan,Chelsea,40.74695,-74.00454,Private room,255,4,1,1,365
189732,489400,Brooklyn,East New York,40.67497,-73.87305,Entire home/apt,169,3,177,1,297
189787,915640,Brooklyn,Crown Heights,40.66788,-73.94813,Entire home/apt,99,4,90,1,56
190267,918866,Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,169,7,39,1,44
190542,920542,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,3,42,1,355
190968,922922,Brooklyn,Prospect Heights,40.67946,-73.96501,Entire home/apt,215,3,33,1,156
190974,874471,Brooklyn,Park Slope,40.66944,-73.98083,Entire home/apt,130,3,179,1,273
191075,923915,Manhattan,East Village,40.72566,-73.97748,Private room,110,3,81,2,274
193105,936114,Manhattan,Hell's Kitchen,40.7709,-73.99181,Private room,150,28,43,2,258
193333,302936,Brooklyn,Williamsburg,40.71943,-73.95958,Private room,65,30,52,1,276
193393,938056,Queens,Sunnyside,40.74249,-73.92466,Private room,75,2,160,1,65
193853,48599,Manhattan,Chelsea,40.74033,-74.00024,Entire home/apt,149,6,23,2,0
194154,936830,Manhattan,Upper West Side,40.7969,-73.96128,Private room,89,6,35,1,180
195123,940724,Manhattan,Washington Heights,40.83403,-73.94553,Private room,50,1,225,1,343
195233,949221,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95641,Private room,43,1,401,2,43
195240,949221,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,Private room,42,1,72,2,96
195578,304493,Brooklyn,Williamsburg,40.70275,-73.94501,Private room,85,1,46,1,59
195971,953279,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569,Entire home/apt,139,3,83,1,255
195989,611716,Brooklyn,Park Slope,40.67617,-73.98136,Private room,105,1,211,2,252
196010,953565,Brooklyn,Park Slope,40.67595,-73.98053,Entire home/apt,265,5,15,1,0
197155,960836,Manhattan,Hell's Kitchen,40.76415,-73.99067,Entire home/apt,149,1,122,1,20
197753,964482,Manhattan,Harlem,40.83127,-73.94718,Private room,68,2,295,2,188
197942,289135,Brooklyn,Bedford-Stuyvesant,40.68497,-73.95592,Entire home/apt,99,3,207,1,304
199195,971075,Manhattan,Harlem,40.82922,-73.94174,Private room,75,3,50,2,38
199312,973438,Brooklyn,Williamsburg,40.71137,-73.94362,Private room,100,2,273,1,254
200645,933378,Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,1,0,1,0
200955,568325,Manhattan,East Village,40.73089,-73.98195,Entire home/apt,160,30,25,1,46
201992,988350,Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,1,328
202273,918087,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,Private room,67,4,72,3,0
203901,1000477,Manhattan,Upper East Side,40.7694,-73.9572,Entire home/apt,190,1,8,1,0
204065,51038,Brooklyn,Clinton Hill,40.68634,-73.96161,Entire home/apt,248,2,58,6,199
204833,903686,Brooklyn,Williamsburg,40.7093,-73.9497,Private room,100,6,8,1,249
204959,464506,Manhattan,Chinatown,40.713,-73.99752,Private room,95,3,172,2,64
205043,1007558,Manhattan,Theater District,40.75895,-73.9883,Private room,150,1,330,1,111
205485,1010242,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,Entire home/apt,145,3,123,1,287
205735,1011426,Brooklyn,Bushwick,40.68364,-73.91076,Private room,41,2,55,1,286
205867,1012691,Brooklyn,Williamsburg,40.71893,-73.9428,Entire home/apt,120,4,87,1,263
206071,12221,Bronx,Concourse Village,40.82802,-73.92039,Private room,50,3,258,2,276
206316,1014639,Brooklyn,Fort Greene,40.68765,-73.97073,Entire home/apt,157,2,4,1,0
206772,1017473,Brooklyn,Williamsburg,40.71413,-73.96596,Entire home/apt,195,14,31,1,263
206957,1018472,Brooklyn,Sheepshead Bay,40.58422,-73.94079,Entire home/apt,70,4,128,2,90
208148,1024355,Brooklyn,Williamsburg,40.71973,-73.95582,Entire home/apt,185,3,14,1,0
208889,1029021,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323,Entire home/apt,145,3,30,3,11
